run,batch_size,per_device_batch_size,seed,step,examples_seen,action_dit_loss,mse_score,open_loop/mse_mean,train/shared_z/loss,eval/structured_aux_loss,learning_rate/action_model,mse_score_batch_corrected_rmse
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,17600,563200,0.06633000820875168,,,0.03733427822589874,,8.149818033155154e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,17700,566400,0.052640728652477264,,,0.029222726821899414,,7.815767034282861e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,17800,569600,0.055815499275922775,,,0.04013073816895485,,7.495174980794209e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,17900,572800,0.048561204224824905,,,0.030145110562443733,,7.188139528134322e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18000,576000,0.05243883654475212,0.0030276176652738024,0.03817756846547127,0.0358753576874733,0.02948227897286415,6.8947542022764005e-06,0.12816517451680765
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18100,579200,0.05050540715456009,,,0.032158587127923965,,6.6151083712327905e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18200,582400,0.058655716478824615,,,0.028148366138339043,,6.349287217832631e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18300,585600,0.03979315608739853,,,0.021850254386663437,,6.097371713774299e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18400,588800,0.04300544783473015,,,0.023746952414512634,,5.859438594960692e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18500,592000,0.04803843051195145,,,0.014972490258514881,,5.635560338124726e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18600,595200,0.05016186088323593,,,0.03639771416783333,,5.425805138752168e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18700,598400,0.03895588219165802,,,0.0242275670170784,,5.230236890308713e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18800,601600,0.047357700765132904,,,0.027834909036755562,,5.048915164777327e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,18900,604800,0.052924975752830505,,,0.028721749782562256,,4.881895194512129e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19000,608000,0.041390955448150635,0.003478658784713064,0.045765239745378494,0.022113986313343048,0.037584878504276276,4.729227855414015e-06,0.14725865664641513
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19100,611200,0.0478229895234108,,,0.031108280643820763,,4.590959651433392e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19200,614400,0.037837885320186615,,,0.029835902154445648,,4.467132700404622e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19300,617600,0.03538632020354271,,,0.023575877770781517,,4.357784721216544e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19400,620800,0.03904411941766739,,,0.0395677387714386,,4.262949022322882e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19500,624000,0.04746588319540024,,,0.024642299860715866,,4.182654491596214e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19600,627200,0.041064731776714325,,,0.028371913358569145,,4.1169255875284385e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19700,630400,0.04562479257583618,,,0.0259096659719944,,4.065782331780456e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19800,633600,0.05335081368684769,,,0.03573475033044815,,4.029240303083403e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,19900,636800,0.04874957725405693,,,0.03685659542679787,,4.007310632493218e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s42,32,16,42,20000,640000,0.04296272248029709,0.002025441000504153,0.04021311551332474,0.0350174754858017,0.02025117352604866,4e-06,0.08574101092108542
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,100,3200,0.5721095204353333,,,0.3749951124191284,,5e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,200,6400,0.31079697608947754,,,0.2954952120780945,,1e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,300,9600,0.24226349592208862,,,0.2734524607658386,,1.5e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,400,12800,0.2727092504501343,,,0.2523316740989685,,2e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,500,16000,0.22199201583862305,,,0.18716251850128174,,2.5e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,600,19200,0.21551668643951416,,,0.1572665274143219,,3e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,700,22400,0.20875035226345062,,,0.12306884676218033,,3.5e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,800,25600,0.17861802875995636,,,0.09131965786218643,,4e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,900,28800,0.13204024732112885,,,0.06335584819316864,,4.5e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1000,32000,0.16411620378494263,0.00592775536434991,0.08122427016496658,0.08908333629369736,0.08474379777908325,5e-05,0.25093386443038296
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1100,35200,0.11096172779798508,,,0.06469692289829254,,5.500000000000001e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1200,38400,0.1285441815853119,,,0.064208023250103,,6e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1300,41600,0.1084437444806099,,,0.05747408792376518,,6.500000000000001e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1400,44800,0.12206859141588211,,,0.07075431197881699,,7e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1500,48000,0.12827278673648834,,,0.05300625413656235,,7.500000000000001e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1600,51200,0.1176333948969841,,,0.040685053914785385,,8e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1700,54400,0.129596546292305,,,0.06250694394111633,,8.5e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1800,57600,0.10729381442070007,,,0.033514998853206635,,9e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,1900,60800,0.0976233184337616,,,0.04961271211504936,,9.5e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2000,64000,0.09137842059135437,0.005527959338256291,0.060158152133226395,0.03175659477710724,0.05129440873861313,0.0001,0.23400969066725327
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2100,67200,0.11031855642795563,,,0.041175272315740585,,9.999268936750679e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2200,70400,0.08863294869661331,,,0.042323581874370575,,9.99707596969166e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2300,73600,0.10154958069324493,,,0.04164140671491623,,9.993421766821954e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2400,76800,0.0962519496679306,,,0.04490618035197258,,9.988307441247157e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2500,80000,0.09412117302417755,,,0.030186783522367477,,9.98173455084038e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2600,83200,0.10316905379295349,,,0.03404237702488899,,9.973705097767713e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2700,86400,0.08322550356388092,,,0.029027333483099937,,9.964221527878347e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2800,89600,0.10284744203090668,,,0.05523856356739998,,9.953286729959538e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,2900,92800,0.10501936823129654,,,0.02981521189212799,,9.940904034856662e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3000,96000,0.08613061904907227,0.005219143416200366,0.07168601453304291,0.037065912038087845,0.027417782694101334,9.9270772144586e-05,0.2209368885767399
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3100,99200,0.06189988926053047,,,0.023233165964484215,,9.911810480548788e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3200,102400,0.06837217509746552,,,0.023791730403900146,,9.895108483522268e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3300,105600,0.08580014854669571,,,0.0327303521335125,,9.87697631096913e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3400,108800,0.07585068047046661,,,0.038382600992918015,,9.857419486124782e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3500,112000,0.09189516305923462,,,0.028983471915125847,,9.836443966187527e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3600,115200,0.07942716777324677,,,0.06191236153244972,,9.814056140503931e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3700,118400,0.09129823744297028,,,0.030338631942868233,,9.790262828622571e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3800,121600,0.07675544917583466,,,0.042992688715457916,,9.765071278216737e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,3900,124800,0.09669768810272217,,,0.05830107256770134,,9.738489162876721e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4000,128000,0.07051387429237366,0.0043179746717214584,0.032097503542900085,0.03390141576528549,0.03459293395280838,9.71052457977236e-05,0.1827885943816119
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4100,131200,0.08011917769908905,,,0.03925548493862152,,9.681186047186568e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4200,134400,0.09280239045619965,,,0.02219763956964016,,9.650482501920581e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4300,137600,0.0796097069978714,,,0.03110540099442005,,9.618423296571715e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4400,140800,0.07386748492717743,,,0.053328998386859894,,9.585018196684484e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4500,144000,0.06187158450484276,,,0.03169305622577667,,9.55027737777592e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4600,147200,0.06709885597229004,,,0.04622381925582886,,9.514211422236002e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4700,150400,0.08651087433099747,,,0.035379767417907715,,9.476831316104165e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4800,153600,0.09014982730150223,,,0.038235172629356384,,9.43814844572285e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,4900,156800,0.0856734961271286,,,0.03218722343444824,,9.3981745942691e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5000,160000,0.08414703607559204,0.0051518300814288,0.05378982052206993,0.03118245117366314,0.04317338392138481,9.356921938165307e-05,0.21808737907715592
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5100,163200,0.083943210542202,,,0.03883187100291252,,9.31440304337014e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5200,166400,0.08590658009052277,,,0.029659058898687363,,9.270630861550844e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5300,169600,0.05892954766750336,,,0.027870023623108864,,9.225618726138036e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5400,172800,0.08857086300849915,,,0.039172105491161346,,9.1793803482642e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5500,176000,0.06865479052066803,,,0.024298496544361115,,9.131929812587162e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5600,179200,0.059750981628894806,,,0.029758021235466003,,9.083281572999748e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5700,182400,0.08702243864536285,,,0.028869565576314926,,9.033450448227007e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5800,185600,0.0679602399468422,,,0.0337790921330452,,8.982451617312265e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,5900,188800,0.09693358838558197,,,0.036715250462293625,,8.930300614993461e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6000,192000,0.06344037503004074,0.005017658961670739,0.061969611793756485,0.03297724202275276,0.03950512036681175,8.877013326971095e-05,0.21240764442104562
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6100,195200,0.07871008664369583,,,0.03185088559985161,,8.822605985069306e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6200,198400,0.0807029977440834,,,0.0323978029191494,,8.767095162291493e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6300,201600,0.05210891366004944,,,0.02468913607299328,,8.710497767772019e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6400,204800,0.08175472915172577,,,0.028355654329061508,,8.652831041625525e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6500,208000,0.0834348052740097,,,0.04898158833384514,,8.594112549695428e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6600,211200,0.08466143906116486,,,0.03566855192184448,,8.534360178203187e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6700,214400,0.09680336713790894,,,0.032527074217796326,,8.473592128299994e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6800,217600,0.06087019294500351,,,0.029908467084169388,,8.41182691052252e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,6900,220800,0.061761535704135895,,,0.021171463653445244,,8.349083339154435e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7000,224000,0.07706821709871292,0.0038703448538269314,0.058041688054800034,0.03998085856437683,0.04085712879896164,8.285380526495388e-05,0.16383951954055512
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7100,227200,0.06404644250869751,,,0.026003343984484673,,8.22073787703922e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7200,230400,0.06270036101341248,,,0.0311867818236351,,8.15517508156316e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7300,233600,0.06568795442581177,,,0.029651068150997162,,8.088712111129833e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7400,236800,0.06914079189300537,,,0.0375213548541069,,8.021369211003871e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7500,240000,0.06084895133972168,,,0.04308517277240753,,7.953166894485022e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7600,243200,0.09000563621520996,,,0.05010715126991272,,7.884125936659585e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7700,246400,0.07265031337738037,,,0.028600921854376793,,7.814267368072131e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7800,249600,0.07403592765331268,,,0.03436502814292908,,7.743612468319385e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,7900,252800,0.06245976313948631,,,0.02802363783121109,,7.67218275956826e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8000,256000,0.09130533039569855,0.004055566553558622,0.037710946053266525,0.04360192269086838,0.0343967005610466,7.6e-05,0.17168032841899883
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8100,259200,0.06406071782112122,,,0.04182680696249008,,7.527086177182419e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8200,262400,0.0774196907877922,,,0.029581261798739433,,7.453463501372276e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8300,265600,0.0766303613781929,,,0.04680653288960457,,7.379154398749825e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8400,268800,0.07379627227783203,,,0.026296569034457207,,7.304181504587571e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8500,272000,0.07019312679767609,,,0.03210998699069023,,7.228567656355358e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8600,275200,0.06495961546897888,,,0.02107720822095871,,7.152335886763842e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8700,278400,0.05686460807919502,,,0.036166105419397354,,7.075509416748514e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8800,281600,0.05734200403094292,,,0.03667110204696655,,6.99811164839638e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,8900,284800,0.07170090824365616,,,0.030253693461418152,,6.920166157817441e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9000,288000,0.058233629912137985,0.004060076549649239,0.05635181441903114,0.038519006222486496,0.03608214110136032,6.841696687963212e-05,0.17187124566811315
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9100,291200,0.06038575991988182,,,0.03324994444847107,,6.762727141394353e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9200,294400,0.07377557456493378,,,0.0258710365742445,,6.683281572999748e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9300,297600,0.07164447754621506,,,0.031408436596393585,,6.603384182669137e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9400,300800,0.04932175576686859,,,0.03207122161984444,,6.523059307921596e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9500,304000,0.06419159471988678,,,0.028410742059350014,,6.4423314164921e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9600,307200,0.04534266144037247,,,0.030181897804141045,,6.361225098878405e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9700,310400,0.0563119575381279,,,0.03253864869475365,,6.279765060850554e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9800,313600,0.0689973384141922,,,0.029728829860687256,,6.197976115925245e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,9900,316800,0.06846733391284943,,,0.029773790389299393,,6.115883177807415e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10000,320000,0.055085502564907074,0.004076373896428517,0.05063930153846741,0.02291817218065262,0.02266191504895687,6.033511252801267e-05,0.17256114529384356
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10100,323200,0.054340802133083344,,,0.023820947855710983,,5.950885432193108e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10200,326400,0.07305172830820084,,,0.04245063662528992,,5.868030884608314e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10300,329600,0.07445696741342545,,,0.02488703839480877,,5.784972848344708e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10400,332800,0.05463428795337677,,,0.02308514155447483,,5.701736623684737e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10500,336000,0.057395193725824356,,,0.027838431298732758,,5.618347565188761e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10600,339200,0.06755789369344711,,,0.04280875250697136,,5.5348310739718014e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10700,342400,0.04828241467475891,,,0.022191137075424194,,5.451212589966132e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10800,345600,0.0511903278529644,,,0.020757481455802917,,5.367517584172006e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,10900,348800,0.06347023695707321,,,0.037587232887744904,,5.283771550898962e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11000,352000,0.05753762274980545,0.0036770900977509363,0.045988261699676514,0.0385618582367897,0.032752953469753265,5.2000000000000004e-05,0.15565865515243463
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11100,355200,0.055423036217689514,,,0.02797677554190159,,5.1162284491010396e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11200,358400,0.05884510278701782,,,0.02666383795440197,,5.0324824158279973e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11300,361600,0.05983017385005951,,,0.022889798507094383,,4.9487874100338696e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11400,364800,0.07287434488534927,,,0.03309448063373566,,4.8651689260281987e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11500,368000,0.052444860339164734,,,0.020001010969281197,,4.78165243481124e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11600,371200,0.038507431745529175,,,0.026117034256458282,,4.698263376315264e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11700,374400,0.06653399020433426,,,0.02941816858947277,,4.615027151655293e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11800,377600,0.0724455937743187,,,0.03313913196325302,,4.531969115391687e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,11900,380800,0.06886126846075058,,,0.04036884382367134,,4.449114567806891e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12000,384000,0.04872746393084526,0.004007487424782344,0.05543557181954384,0.022696664556860924,0.03244214132428169,4.3664887471987345e-05,0.16964504173108397
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12100,387200,0.059961289167404175,,,0.037444014102220535,,4.284116822192585e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12200,390400,0.06456030905246735,,,0.028411995619535446,,4.2020238840747555e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12300,393600,0.07652416825294495,,,0.02908845990896225,,4.1202349391494485e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12400,396800,0.08007066696882248,,,0.07864508777856827,,4.038774901121595e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12500,400000,0.04963779076933861,,,0.02437450736761093,,3.9576685835079e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12600,403200,0.056207604706287384,,,0.030303331092000008,,3.876940692078404e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12700,406400,0.057900749146938324,,,0.050291597843170166,,3.796615817330864e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12800,409600,0.06487852334976196,,,0.03313428536057472,,3.716718427000253e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,12900,412800,0.062393154948949814,,,0.036311451345682144,,3.637272858605649e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13000,416000,0.04790046066045761,0.004115226545504161,0.0481545589864254,0.020261496305465698,0.04814596846699715,3.5583033120367907e-05,0.17420585644952707
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13100,419200,0.058489345014095306,,,0.024992717429995537,,3.4798338421825585e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13200,422400,0.059535663574934006,,,0.04532722383737564,,3.401888351603622e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13300,425600,0.045085545629262924,,,0.027389531955122948,,3.324490583251487e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13400,428800,0.07140006870031357,,,0.03754686191678047,,3.2476641132361596e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13500,432000,0.06015297397971153,,,0.022721651941537857,,3.171432343644644e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13600,435200,0.050260160118341446,,,0.01910265162587166,,3.095818495412427e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13700,438400,0.05219206213951111,,,0.032097600400447845,,3.0208456012501756e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13800,441600,0.04597102105617523,,,0.03413436561822891,,2.9465364986277255e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,13900,444800,0.05261339992284775,,,0.030983997508883476,,2.8729138228175822e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14000,448000,0.052490636706352234,0.0028942637145519257,0.03699600324034691,0.032958291471004486,0.024875953793525696,2.800000000000001e-05,0.12252003227747887
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14100,451200,0.043339360505342484,,,0.02924736961722374,,2.7278172404317394e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14200,454400,0.03831293061375618,,,0.030293192714452744,,2.656387531680617e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14300,457600,0.04705037921667099,,,0.038205310702323914,,2.5857326319278704e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14400,460800,0.06019264832139015,,,0.027674270793795586,,2.515874063340416e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14500,464000,0.04847048223018646,,,0.03655591979622841,,2.4468331055149803e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14600,467200,0.04721436649560928,,,0.02601451799273491,,2.3786307889961294e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14700,470400,0.04621179401874542,,,0.02864955924451351,,2.311287888870168e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14800,473600,0.04711155593395233,,,0.0419205017387867,,2.2448249184368404e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,14900,476800,0.053613610565662384,,,0.03224281966686249,,2.1792621229607812e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15000,480000,0.04549242928624153,0.003129814618400165,0.04556327685713768,0.020607683807611465,0.03065618686378002,2.114619473504611e-05,0.13249137808034173
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15100,483200,0.0462200865149498,,,0.040677186101675034,,2.0509166608455656e-05,
